listings/id,listings/pix_cache_id,listings/listing_id,listings/class_id,listings/status_id,listings/list_price,listings/sold_price,listings/close_dt,listings/list_dt,listings/sold_dt,listings/status_dt,listings/update_dt,listings/apartment,listings/civicnum,listings/street,listings/tla,listings/mla,listings/pix_count,listings/st_type,listings/city,listings/address,listings/pid,listings/pid2,listings/pid3,listings/pid4,listings/parcel_class_id,listings/idx_optin,listings/nbeds,listings/nfullbaths,listings/nhalfbaths,listings/is_vp,listings/is_vp_sold,listings/listing_b1,listings/listing_b2,listings/oh,listings/has_energy,listings/is_following,properties/id,properties/class_id,properties/apartment,properties/area,properties/area_unit,properties/assessment,properties/city,properties/civicchar,properties/civicnum,properties/lat,properties/lng,properties/parcel_type,properties/pid,properties/polygons/0/points,properties/polygons/0/levels,properties/polygons/0/num_points,properties/polygons/0/zoom_factor,properties/ppid,properties/shape_pid,properties/st_type,properties/street,properties/history,properties/has_energy,properties/is_following
11384559,b6bdc7a5,202119614,1,2,334000,406117,2021-09-27 0:00,2021-07-29 0:00,2021-08-11 0:00,2021-08-12 0:00,2021-09-02 18:17,,117,Regal,2119,1097,31,Road,Dartmouth,117 Regal Road,218461,,,,1,t,4,2,0,0,0,Royal LePage Atlantic,Royal LePage Atlantic,,FALSE,FALSE,352709,1,,7040,sqft,263100,Cole Harbour,,553,44.66452737,-63.49011577,standard,40299935,}lbetArrcbxB_GeWbIqEvFhW{HlE,,,6,,40299935,Drive,Colby,t,FALSE,FALSE
11384647,2f50957b,202119711,1,2,339900,320000,2021-10-08 0:00,2021-07-29 0:00,2021-09-23 0:00,2021-09-23 14:06,2021-09-23 14:06,304,87,Pebblecreek,1255,1255,22,Crescent,Dartmouth,304 87 Pebblecreek Crescent,41339334,,,,1,t,2,2,0,0,0,Sutton Group Professional Realty - A549,,,FALSE,FALSE,353172,1,,3414,sqft,194400,Dartmouth,,50,44.67204044,-63.51168633,standard,40305252,ujqetAtimcxBVgGxP`CWpFyPkB,,,6,,40305252,Road,Regal,t,FALSE,FALSE
11384673,63ae4eef,202119741,1,2,445000,435000,2021-11-19 0:00,2021-07-30 0:00,2021-10-25 0:00,2021-10-25 11:56,2021-10-25 11:56,,52,Surrey,1840,1408,31,Way,Dartmouth,52 Surrey Way,41197781,,,,1,t,3,2,1,0,0,Sutton Group Professional Realty - A549,Sutton Group Professional Realty - A549,,FALSE,FALSE,353383,1,,6820,sqft,317800,Cole Harbour,,31,44.66883206,-63.49276401,standard,40307852,qcketAvlhbxBpAgMnQdEsAjMmQiE,,,6,,40307852,Green,Hampton,t,FALSE,FALSE
11384682,b27292a9,202119757,1,2,234900,270000,2021-09-02 0:00,2021-07-30 0:00,2021-08-20 0:00,2021-08-20 0:00,2021-09-01 14:59,,34,Regal,1191,1020,27,Road,Dartmouth,34 Regal Road,40177362,,,,1,t,3,1,1,0,0,Royal LePage Atlantic,Royal LePage Atlantic,,FALSE,FALSE,355776,1,,8136,sqft,267600,Dartmouth,,68,44.68395711,-63.49874743,standard,40333510,erhftAzpsbxBpHsBdEf^qHtBeEi^,,,6,,40333510,Boulevard,Wildwood,t,FALSE,FALSE
11384687,f8cecf22,202119760,3,2,369000,382200,2021-10-01 0:00,2021-07-30 0:00,2021-08-23 0:00,2021-08-24 0:00,2021-09-01 7:25,,22,Booth,,,10,Street,Dartmouth,22 Booth Street,170373,,,,1,t,,,,0,0,Royal LePage Atlantic,,,FALSE,FALSE,356025,1,,2098,sqft,198000,Cole Harbour,,9,44.68004906,-63.49071848,standard,40336240,g_aftAfjdbxBL_DxKhA~Du@CpBsEbBoKiA,,,6,,40336240,Court,Baron,t,FALSE,FALSE
11384816,9e5b0530,202119931,1,2,440000,460000,2021-09-28 0:00,2021-08-03 0:00,2021-08-19 0:00,2021-08-20 10:13,2021-08-20 10:13,,47,Delta,2320,1438,30,Drive,Colby Village,47 Delta Drive,40123226,,,,1,t,4,1,2,0,0,Exit Realty Metro,,,FALSE,FALSE,356026,1,,2113,sqft,199300,Cole Harbour,,7,44.68004014,-63.49064495,standard,40336257,y~`ftAfedbxBJmC|KbAfEIWfB_Et@yKiA,,,6,,40336257,Court,Baron,t,FALSE,FALSE
11384821,585bec08,202119936,1,2,299000,295000,2021-08-24 0:00,2021-08-03 0:00,2021-08-16 0:00,2021-08-23 0:00,2021-08-23 10:07,,4,Bruce,1819,961,30,Street,Dartmouth,4 Bruce Street,73056,,,,1,t,3,1,0,0,0,Royal LePage Atlantic,,,FALSE,FALSE,356229,1,,7140,sqft,198600,Dartmouth,,16,44.67567544,-63.5148753,standard,40338659,ilxetAz`scxBlH{AjD|a@o@RUN[ZaHoOuAqP,,,6,,40338659,Court,Medway,t,FALSE,FALSE
11384998,b3879711,202120150,1,2,349900,450000,2021-09-03 0:00,2021-08-05 0:00,2021-08-13 0:00,2021-08-16 15:42,2021-08-16 15:42,,17,Wamphray,2560,1802,31,Crescent,Woodlawn,17 Wamphray Crescent,40080863,,,,1,t,4,2,1,0,0,Exit Realty Metro,,,TRUE,FALSE,356648,1,,4278,sqft,224000,Cole Harbour,,21,44.68082251,-63.4907911,standard,40343592,{fbftAlgebxBoBQhCsq@tBMoCrr@,,,6,,40343592,Crescent,Chameau,t,FALSE,FALSE
11385064,9c26fc93,202120233,1,2,419900,426000,2021-10-13 0:00,2021-08-05 0:00,2021-08-19 0:00,2021-08-20 10:58,2021-08-20 10:58,,49,Emma,1889,1320,27,Court,Dartmouth,49 Emma Court,40857526,,,,1,t,3,2,2,0,0,RE/MAX Nova,RE/MAX Nova,,FALSE,FALSE,356650,1,,6564,sqft,185300,Cole Harbour,,17,44.68095105,-63.49078952,standard,40343618,isbftAjeebxB`C_o@vDUiCrp@oD],,,6,,40343618,Crescent,Chameau,t,FALSE,FALSE
11385081,680ed20a,202120257,1,2,299900,360000,2021-09-16 0:00,2021-08-05 0:00,2021-08-16 0:00,2021-08-18 10:47,2021-08-18 10:47,,29,Farquharson,2462,1834,20,Street,Dartmouth,29 Farquharson Street,186874,,,,1,t,3,1,1,0,0,Keller Williams Select Realty,Keller Williams Select Realty,,FALSE,FALSE,358067,1,,2180,sqft,252300,Cole Harbour,,9,44.68113076,-63.49061529,standard,40359283,_ccftAlcdbxBL}ChQ~AMzCiQ}A,,,6,,40359283,Crescent,Chameau,t,FALSE,FALSE
11385111,8448123,202120290,1,2,399900,396000,2021-10-01 0:00,2021-08-06 0:00,2021-08-17 0:00,2021-08-18 13:46,2021-08-18 13:46,609,77,Russell Lake,1428,1428,20,Drive,Dartmouth,609 77 Russell Lake Drive,41173725,,,,1,t,2,2,0,0,0,RE/MAX Nova,,,FALSE,FALSE,359591,1,,717.54,sqm,269300,Dartmouth,,16,44.67305276,-63.50271762,standard,40375842,glsetA~y{bxBfIiJtAsAxAoAhAw@|ArSwRjDg@yF,,,6,,40375842,Drive,Dorothea,t,FALSE,FALSE
11385144,3176f493,202120330,3,2,349900,352000,2021-11-03 0:00,2021-08-06 0:00,2021-08-25 0:00,2021-09-01 14:56,2021-09-01 14:56,,23 A/B,Kennedy,,,31,Drive,Dartmouth,23 A/B Kennedy Drive,170639,,,,1,t,,,,0,0,Royal LePage Atlantic,,,FALSE,FALSE,362073,1,,3000,sqft,176200,Dartmouth,,484,44.68081145,-63.5198889,standard,40403214,_mbftAp`}cxB`CiClI`RaCrCmIkR,,,6,,40403214,Avenue,Spring,t,FALSE,FALSE
11385152,10e4a691,202120339,1,2,299000,335000,2021-09-13 0:00,2021-08-06 0:00,2021-08-20 0:00,2021-08-20 10:20,2021-08-20 10:20,,220,Donegal,1654,1094,31,Drive,Colby,220 Donegal Drive,40130502,,,,1,t,3,2,0,0,0,RE/MAX Nova,,,FALSE,FALSE,363265,1,,563.67,sqm,277600,Dartmouth,,52,44.67686826,-63.50590989,standard,40417164,exzetAnxacxBfG_GrHtRiG`GqHwR,,,6,,40417164,Drive,Dorothea,t,TRUE,TRUE
11385527,76d2fdc5,202120806,1,2,339900,455911,2021-09-09 0:00,2021-08-11 0:00,2021-08-24 0:00,2021-08-25 9:58,2021-08-25 9:58,,231,Mount Edward,1813,900,17,Road,Dartmouth,231 Mount Edward Road,516740,,,,1,t,4,2,0,0,0,Royal LePage Atlantic,,,FALSE,FALSE,363915,1,,7150,sqft,193700,Dartmouth,,4,44.6869779,-63.53011516,standard,40424384,conftAl|pdxBrIwCjDjYqIpCmDeY,,,6,,40424384,Drive,Roleika,t,FALSE,FALSE
11385549,b07224df,202120830,1,2,219000,220000,2021-09-15 0:00,2021-08-12 0:00,2021-08-21 0:00,2021-08-23 8:38,2021-08-23 8:38,23,80,Collins,800,800,20,Grove,Nantucket,23 80 Collins Grove,40367971,,,,1,t,2,1,0,0,0,Realty Connect Ltd.,,,FALSE,FALSE,364190,1,,609.6,sqm,320600,Dartmouth,,10,44.66331017,-63.51636876,standard,40427478,ki`etAlfvcxBhHwGrH~RiHtGsH}R,,,6,,40427478,Road,Old Birch,t,FALSE,FALSE
11385559,53fca219,202120840,1,2,249900,353000,2021-09-03 0:00,2021-08-12 0:00,2021-08-23 0:00,2021-08-23 13:46,2021-08-23 13:46,,1,Chameau,2050,1402,31,Crescent,Cole Harbour,1 Chameau Crescent,633156,,,,1,t,3,2,0,0,0,RE/MAX Nova,,,FALSE,FALSE,365043,1,,3533,sqft,206900,Dartmouth,,34,44.67126374,-63.5112453,standard,40437113,e{oetA|llcxBT_FtRrC_@hFkR}C,,,6,,40437113,Grove,Collins,t,FALSE,FALSE
11385580,f7f69478,202120865,1,2,199900,200000,2021-09-08 0:00,2021-08-12 0:00,2021-08-23 0:00,2021-08-24 11:18,2021-08-24 11:18,101,87,Pebblecreek,572,572,31,Crescent,Dartmouth,101 87 Pebblecreek Crescent,41339086,,,,1,t,1,1,0,0,0,Royal LePage Atlantic,,,FALSE,FALSE,365412,1,,2944.46,sqft,165200,Dartmouth,,45,44.68173463,-63.5092833,standard,40441438,scdftAnfhcxB^a@tAjDfD|GpArCaClCoI_R`BiB,,,6,,40441438,Drive,Lucien,t,FALSE,FALSE
11385581,aeda8341,202120866,1,2,319900,385000,2021-10-12 0:00,2021-08-12 0:00,2021-08-20 0:00,2021-08-23 9:42,2021-08-23 9:42,,5,Nausett,1691,863,29,Crescent,Dartmouth,5 Nausett Crescent,40080244,,,,1,t,3,2,0,0,0,Exit Realty Metro,,,FALSE,FALSE,370234,1,,825.5,sqm,382100,Cole Harbour,,192,44.66846859,-63.5039047,standard,40495194,yejetA|o~bxBeE{WzAs@vA{@vA_Ad@a@~IjUOVKJET?NLb@wLrD,,,6,,40495194,Drive,Donegal,t,FALSE,FALSE
11385582,e9493315,202120868,1,2,269000,346000,2021-08-31 0:00,2021-08-12 0:00,2021-08-23 0:00,2021-08-23 18:22,2021-08-23 18:22,,134,Nestor,1416,858,25,Crescent,Cole Harbour,134 Nestor Crescent,40206468,,,,1,t,3,1,0,0,0,EXP Realty of Canada Inc.,,,FALSE,FALSE,373995,1,,3962,sqft,175500,Dartmouth,,74,44.67796317,-63.51889798,standard,40542979,}}|etAfj{cxB|QqFp@jFaRnFm@iF,,,6,,40542979,Avenue,Ellenvale,t,FALSE,FALSE
11385614,00e48b69,202120904,1,2,319900,355000,2021-10-21 0:00,2021-08-12 0:00,2021-08-27 0:00,2021-08-27 13:59,2021-08-27 13:59,,131,Belle Vista,2100,1398,27,Drive,Dartmouth,131 Belle Vista Drive,214544,,,,1,t,4,1,1,0,0,RE/MAX Nova,,,FALSE,FALSE,374528,1,,4700.39,sqft,229900,Dartmouth,,51,44.68989518,-63.52550609,standard,40549768,setftAtahdxBxDmGvIfT{DxDuIsQ,,,6,,40549768,Street,Fader,t,FALSE,FALSE
11385688,0385d0dc,202120987,1,2,249900,292000,2021-09-16 0:00,2021-08-13 0:00,2021-09-03 0:00,2021-09-03 16:59,2021-09-03 16:59,,1,Edmond,1152,1152,20,Drive,Dartmouth,1 Edmond Drive,212787,,,,1,t,2,1,0,0,0,Better Homes and Gardens Real Estate Atlantic,Better Homes and Gardens Real Estate Atlantic,,FALSE,FALSE,379145,1,,581.4,sqm,377100,Dartmouth,,23,44.66194127,-63.51577552,standard,40611857,qs}dtAbaucxBzGiGpH~RyGjGsHaS,,,6,,40611857,Road,Old Birch,t,FALSE,FALSE
11385715,79ad3d1a,202121018,1,2,379900,412000,2021-10-15 0:00,2021-08-12 0:00,2021-09-10 0:00,2021-09-10 16:49,2021-09-10 16:49,308,89,Pebblecreek,1476,1476,23,Crescent,Dartmouth,308 89 Pebblecreek Crescent,41380858,,,,1,t,3,2,0,0,0,RE/MAX NOVA - 15867,,,FALSE,FALSE,379182,1,,5414,sqft,406400,Dartmouth,,58,44.67699554,-63.52038659,standard,40612301,c_{etA`_~cxBxJmBnAhTkGlA}DiS,,,6,,40612301,Street,Anderson,t,FALSE,FALSE
11385741,a8339104,202121048,1,2,349900,362500,2021-10-04 0:00,2021-08-13 0:00,2021-08-31 0:00,2021-08-31 17:54,2021-08-31 17:54,,28,Tamerlane,1816,992,31,Court,Cole Harbour,28 Tamerlane Court,40146037,,,,1,t,3,2,0,0,0,Bryant Realty Atlantic,,,FALSE,FALSE,379184,1,,4168.37,sqft,179500,Dartmouth,,22,44.69019868,-63.50394572,standard,40612327,kvtftAfw}bxBpD}AjE|ZqDnAkEoZ,,,6,,40612327,Drive,Ridgecrest,t,FALSE,FALSE
11385772,7690dca4,202121089,1,2,339900,364000,2021-09-07 0:00,2021-08-13 0:00,2021-09-01 0:00,2021-09-01 0:00,2021-09-01 12:14,,8,Auburn,2075,1860,31,Drive,Dartmouth,8 Auburn Drive,651661,,,,1,t,5,2,0,0,0,Exit Realty Metro,,,FALSE,FALSE,379265,1,,599.76,sqm,380500,Dartmouth,,42,44.66091145,-63.51397332,standard,40613416,ss{dtAxqqcxBpGuHxIvQsGtHwIwQ,,,6,,40613416,Road,Old Birch,t,FALSE,FALSE
11385824,0c79929c,202121149,1,2,284900,305000,2021-09-29 0:00,2021-08-16 0:00,2021-08-24 0:00,2021-08-24 14:44,2021-08-24 14:44,,7,Baron,1914,1320,28,Court,Forest Hills,7 Baron Court,40336257,,,,1,t,4,1,1,0,0,Century 21 trident Realty Ltd.,,,FALSE,FALSE,379288,1,,569.34,sqm,332100,Dartmouth,,5,44.6599275,-63.51584649,standard,40613648,msydtA~tucxBwAiLnOuE|AbMoOtEEY,,,6,,40613648,Drive,Rosehill,t,FALSE,FALSE
11390749,a9f705a4,202121305,1,2,254900,300000,2021-09-09 0:00,2021-08-16 0:00,2021-09-09 0:00,2021-09-10 10:45,2021-09-10 10:45,,185,Flying Cloud,1708,900,31,Drive,Cole Harbour,185 Flying Cloud Drive,40146771,,,,1,t,3,1,0,0,0,RE/MAX Nova,,,FALSE,FALSE,380447,1,,728.7,sqm,313100,Dartmouth,,86,44.66134302,-63.51773503,standard,40632952,om|dtArsxcxB~G_CfDzUt@WjBvEiKpD_Fm],,,6,,40632952,West,Portland Estates Blvd,t,FALSE,FALSE
11390768,6c481b6c,202121329,1,2,279900,330000,2021-10-12 0:00,2021-08-17 0:00,2021-08-21 0:00,2021-08-21 7:09,2021-08-21 7:09,,18,BARON,2040,1360,20,Court,Dartmouth,18 BARON Court,40145609,,,,1,t,3,2,0,1,0,ViewPoint Realty,,,FALSE,FALSE,380785,1,,3394,sqft,258500,Dartmouth,,13,44.67386025,-63.52686052,standard,40638108,{xtetAzvjdxBzDid`FdNwInBeAkL,,,6,,40638108,Avenue,Day,t,FALSE,FALSE
11390812,de57fde0,202121390,1,2,399900,480000,2021-10-21 0:00,2021-08-18 0:00,2021-09-01 0:00,2021-09-02 10:25,2021-09-02 10:25,,5,Rosehill,2097,1224,31,Drive,Dartmouth,5 Rosehill Drive,40613648,,,,1,t,4,3,0,0,0,Royal LePage Atlantic (Dartmouth),Royal LePage Atlantic (Dartmouth),,FALSE,FALSE,383607,1,,211.9,sqm,258300,Dartmouth,,12,44.66254262,-63.51935861,standard,40675324,}x~dtAfe|cxBvP}@FfDuP|@IgD,,,6,,40675324,Drive,Russell Lake,t,FALSE,TRUE
11390838,eab8130f,202121424,1,2,379900,379900,2021-09-29 0:00,2021-08-18 0:00,2021-09-17 0:00,2021-09-20 7:44,2021-09-20 7:44,,56,Emma,1756,810,31,Court,Dartmouth,56 Emma Court,40857625,,,,1,t,3,2,1,0,0,RE/MAX NOVA - 15867,,,FALSE,FALSE,383628,1,,223.2,sqm,271700,Dartmouth,,28,44.66284567,-63.51991536,standard,40675548,kd_etAf{|cxBjEtZkB`@gEiZfBm@,,,6,,40675548,Drive,Russell Lake,t,FALSE,FALSE
11390871,06c251fb,202121465,1,2,360000,371000,2021-09-14 0:00,2021-08-19 0:00,2021-09-03 0:00,2021-09-04 16:30,2021-09-04 16:30,208,621,Portland Hills,1426,1426,28,Drive,Dartmouth,208 621 Portland Hills Drive,41095464,,,,1,t,3,2,0,0,0,Royal LePage Atlantic,,,FALSE,FALSE,387073,1,,249.8,sqm,275200,Dartmouth,,96,44.66578964,-63.5224641,standard,40718330,_`eetAdvbdxBs@}@e@s@zJyS~BWLj@oLvV,,,6,,40718330,Drive,Russell Lake,t,FALSE,FALSE
11390879,a40c7b1d,202121474,1,2,349900,450000,2021-11-22 0:00,2021-08-19 0:00,2021-09-01 0:00,2021-09-01 20:13,2021-09-01 20:13,,11,Jersey,1661,948,22,Drive,Dartmouth,11 Jersey Drive,216762,,,,1,t,3,1,1,0,0,Royal LePage Atlantic,,,TRUE,FALSE,387082,1,,352.2,sqm,321500,Dartmouth,,114,44.66592287,-63.52151313,standard,40718421,qmeetAfs`dxBWiErS}DPrGmSrB,,,6,,40718421,Drive,Russell Lake,t,FALSE,FALSE
11390888,c4c2f957,202121483,1,2,349900,355000,2021-10-21 0:00,2021-08-19 0:00,2021-09-27 0:00,2021-09-30 11:19,2021-09-30 11:19,,52,Dorothea,2024,1230,25,Drive,Dartmouth,52 Dorothea Drive,40417164,,,,1,t,3,2,0,1,0,ViewPoint Realty,,,TRUE,TRUE,387086,1,,405.2,sqm,277100,Dartmouth,,122,44.66598843,-63.52105747,standard,40718462,ereetAt{_dxB{@mDrTwN~A~D@f@yU|L,,,6,,40718462,Drive,Russell Lake,t,FALSE,FALSE
11390893,854eb3f9,202121489,1,2,289900,357000,2021-09-28 0:00,2021-08-19 0:00,2021-09-03 0:00,2021-09-03 14:46,2021-09-03 14:46,,132,Nestor,1345,918,31,Court,Forest Hills,132 Nestor Court,40206450,,,,1,t,3,1,1,0,0,RE/MAX Nova,,,FALSE,FALSE,387090,1,,338.4,sqm,267800,Dartmouth,,130,44.66617261,-63.52069865,standard,40718504,c{eetAvf_dxBsAeDhR_RrAdDiR~Q,,,6,,40718504,Drive,Russell Lake,t,FALSE,FALSE
11390921,780d518f,202121525,1,2,399900,408000,2021-10-13 0:00,2021-08-19 0:00,2021-09-22 0:00,2021-09-23 10:44,2021-09-23 10:44,,134,Russell Lake,1998,1544,31,Drive,Dartmouth,134 Russell Lake Drive,40718520,,,,1,t,3,2,1,0,0,Exit Realty Metro,Exit Realty Metro,,FALSE,FALSE,387092,1,,338.4,sqm,296100,Dartmouth,,134,44.66625589,-63.52053225,standard,40718520,k`fetAj|~cxBqAeDhR_RrAdDkR~Q,,,6,,40718520,Drive,Russell Lake,t,FALSE,FALSE
11390934,05dac13a,202121544,1,2,389000,422000,2021-09-28 0:00,2021-08-19 0:00,2021-09-04 0:00,2021-09-04 14:44,2021-09-04 14:44,,93,Russell Lake,1831,1321,31,Drive,Dartmouth,93 Russell Lake Drive,40794141,,,,1,t,3,2,1,0,0,Avalon Realty,Avalon Realty,,FALSE,FALSE,388807,1,,5007.76,sqft,344600,Dartmouth,A,49,44.66573996,-63.51590778,standard,40739856,_ydetAn{ucxBoAwDJIsC}I|GoFbFtOiHxF,,,6,,40739856,Boulevard,Portland Estates,t,FALSE,FALSE
11391080,862180f5,202121725,1,2,249900,230000,2021-09-23 0:00,2021-08-23 0:00,2021-09-06 0:00,2021-09-09 16:16,2021-09-09 16:16,110,87,Pebblecreek,863,863,25,Crescent,Dartmouth,110 87 Pebblecreek Crescent,41339177,,,,1,t,1,1,0,0,0,RE/MAX NOVA - 15867,,,FALSE,FALSE,388860,1,,903,sqm,336200,Dartmouth,,22,44.66426922,-63.51942539,standard,40740516,,,,6,,40740516,Drive,Hillview,t,FALSE,FALSE
11391085,b29d495b,202121730,1,2,475000,495000,2021-09-23 0:00,2021-08-23 0:00,2021-08-31 0:00,2021-08-31 20:03,2021-08-31 20:03,,80,Swanton,2773,2048,31,Drive,Dartmouth,80 Swanton Drive,218818,,,,1,t,4,2,1,0,0,Royal LePage Atlantic,Royal LePage Atlantic,,FALSE,FALSE,390716,1,,12612.5,sqft,372200,Cole Harbour,,53,44.65999124,-63.49533636,standard,40763971,,,,6,,40763971,Crescent,Edgecombe,t,FALSE,FALSE
11391309,38d24872,202122020,1,2,249900,287500,2021-09-23 0:00,2021-08-25 0:00,2021-09-15 0:00,2021-09-17 14:29,2021-09-17 14:29,,319,Poplar,1300,960,26,Drive,Dartmouth,319 Poplar Drive,40154510,,,,1,t,3,1,1,0,0,Sutton Group Professional Realty - A549,,,FALSE,FALSE,392917,1,,409.3,sqm,299400,Dartmouth,,93,44.665122,-63.52297871,standard,40794141,wycetAd~bdxBfCeDfLzZyCxBuKoY,,,6,,40794141,Drive,Russell Lake,t,FALSE,FALSE
11391348,663faad2,202122069,3,2,399900,465000,2021-10-07 0:00,2021-08-26 0:00,2021-09-28 0:00,2021-09-28 14:44,2021-09-28 14:44,,49,Caledonia,,,31,Road,Dartmouth,49 Caledonia Road,171249,,,,1,t,,,,0,0,Century 21 trident Realty Ltd.,,,FALSE,FALSE,392924,1,,413.3,sqm,290300,Dartmouth,,107,44.66560196,-63.5232847,standard,40794216,,,,6,,40794216,Drive,Russell Lake,t,FALSE,FALSE
11391597,64d94154,202122348,3,2,319900,340000,2021-11-01 0:00,2021-08-30 0:00,2021-10-15 0:00,2021-10-20 0:00,2021-10-29 11:31,,31 A/B,Kennedy,,,25,Drive,Dartmouth,31 A/B Kennedy Drive,170662,,,,1,t,,,,0,0,Royal LePage Atlantic,,,FALSE,FALSE,393538,1,,776.7,sqm,454900,Dartmouth,,15,44.66521499,-63.52052611,standard,40801342,ubdetA`y~cxBQ_EYuEtX{E{@bOmUlB,,,6,,40801342,Lane,Princeton,t,FALSE,FALSE
11391606,746cc7ab,202122362,1,2,349000,452800,2021-10-15 0:00,2021-08-30 0:00,2021-09-10 0:00,2021-09-10 14:09,2021-09-10 14:09,,23,Hibernia,2167,1097,31,Court,Dartmouth,23 Hibernia Court,40084006,,,,1,t,5,2,1,0,0,Avalon Realty,,,FALSE,TRUE,393549,1,,520.8,sqm,420900,Dartmouth,,20,44.66562094,-63.52155878,standard,40801458,cydetAro`dxBIuCjPeAZbLkPfAQoG,,,6,,40801458,Lane,Princeton,t,FALSE,FALSE
11391613,9a741ca8,202122373,1,2,474900,474900,2022-01-13 0:00,2021-08-30 0:00,2021-11-12 0:00,2021-11-15 15:03,2021-11-15 15:03,,19,Clysdale,1820,960,28,Drive,Dartmouth,19 Clysdale Drive,217851,,,,1,t,4,3,0,0,0,RE/MAX Nova,,,FALSE,FALSE,397979,1,,491.1,sqm,307200,Dartmouth,,1,44.66656939,-63.52094914,standard,40857336,iqfetA`|~cxBXOZCZJTV`H~PPl@Ht@@l@El@Kh@Qd@U^wAlA{JuZdBwA,,,6,,40857336,Court,Emma,t,FALSE,FALSE
11391660,49f9b544,202122428,1,2,344900,400000,2021-09-29 0:00,2021-08-30 0:00,2021-09-16 0:00,2021-09-17 9:32,2021-09-17 9:32,,3,Brigadoon,1870,1270,26,Avenue,Dartmouth,3 Brigadoon Avenue,40022550,,,,1,t,3,1,1,0,0,Exit Realty Metro,Exit Realty Metro,,FALSE,FALSE,397993,1,,333.3,sqm,307000,Dartmouth,,37,44.66663075,-63.5224792,standard,40857476,syfetAtnbdxBBkBn@sAzN{DP~CH~DkQZ,,,6,,40857476,Court,Emma,t,FALSE,FALSE
11391707,1a06f0c8,202122495,3,2,379000,450000,2021-10-22 0:00,2021-08-31 0:00,2021-09-17 0:00,2021-09-17 10:29,2021-09-17 10:29,,407-409,Spring,,,30,Avenue,Dartmouth,407-409 Spring Avenue,211581,,,,1,t,,,,0,0,Royal LePage Atlantic,Royal LePage Atlantic,,FALSE,FALSE,397998,1,,343.2,sqm,308700,Dartmouth,,49,44.66662227,-63.52305597,standard,40857526,iyfetAjncdxB?I~QmFZxB`@lB_RlF}@}E,,,6,,40857526,Court,Emma,t,FALSE,FALSE
11391757,e3f8db45,202122562,1,2,299900,331000,2021-09-22 0:00,2021-09-01 0:00,2021-09-17 0:00,2021-09-17 11:03,2021-09-17 11:03,,38,Guysborough,1221,823,24,Avenue,Dartmouth,38 Guysborough Avenue,215558,,,,1,t,3,1,0,0,0,Sutton Group Professional Realty - A549,,,FALSE,FALSE,398008,1,,404,sqm,302500,Dartmouth,,56,44.66603561,-63.52303048,standard,40857625,yteetAfocdxBUUa@[`PqHv@p@z@n@ErCiBhFoMqA]i@,,,6,,40857625,Court,Emma,t,FALSE,FALSE
11391767,d1bd574a,202122568,3,2,349900,350000,2021-09-10 0:00,2021-08-31 0:00,2021-09-03 0:00,2021-09-10 11:16,2021-09-10 11:16,,170 & 172,ROLEIKA,,,1,,Dartmouth,170 & 172 ROLEIKA,40267924,,,,1,t,,,,0,0,RE/MAX Nova,,,TRUE,FALSE,398013,1,,287.1,sqm,310500,Dartmouth,,24,44.66637663,-63.52181551,standard,40857682,sefetAdiadxBoA{EpNaJVbGyLxH,,,6,,40857682,Court,Emma,t,FALSE,FALSE
11391789,04bfe400,202122600,1,2,229900,310000,2021-10-06 0:00,2021-09-01 0:00,2021-09-17 0:00,2021-09-17 0:00,2021-10-01 11:10,,118,Poplar,2000,1000,9,Drive,Cole Harbour,118 Poplar Drive,405688,,,,1,t,5,1,0,0,0,Sutton Group Professional Realty - A549,,,FALSE,FALSE,414027,1,,5586,sqft,390400,Dartmouth,,137,44.66782699,-63.51122689,standard,41045048,qbietAnblcxBtGgD|FbTiGbEiG_U,,,6,,41045048,Way,Summer Field,t,FALSE,FALSE
11391821,da0ce604,202122636,1,2,369900,357000,2021-09-29 0:00,2021-09-02 0:00,2021-09-17 0:00,2021-09-17 15:53,2021-09-17 15:53,,17,Owen,1640,1040,27,Drive,Dartmouth,17 Owen Drive,196949,,,,1,t,3,1,1,0,0,Century 21 trident Realty Ltd.,Century 21 trident Realty Ltd.,,FALSE,FALSE,416031,1,,2494,sqft,284000,Dartmouth,,8,44.66846558,-63.50753451,standard,41072182,gljetA~`ecxBh@uC|QnIi@tC}QoI,,,6,,41072182,Crescent,Whitehall,t,FALSE,FALSE
11391853,5a9d84d3,202122676,1,2,449900,485000,2021-10-06 0:00,2021-09-02 0:00,2021-09-14 0:00,2021-09-14 0:00,2021-09-23 9:41,,57,Burnaby,2678,1338,31,Lane,Portland Hills,57 Burnaby Lane,41350414,,,,1,t,3,3,0,0,0,RE/MAX Nova,RE/MAX Nova,,FALSE,FALSE,417701,1,,3676,sqft,302700,Dartmouth,,37,44.66764363,-63.50744107,standard,41093394,,,,6,,41093394,Crescent,Whitehall,t,FALSE,FALSE
